Date,Recip_State,Recip_County,Administered_Dose1_Recip,Series_Complete_Yes
2021-02-20T00:00:00.000,OH,Putnam County,3700,1015
2021-02-20T00:00:00.000,OH,Pickaway County,4639,1739
2021-02-20T00:00:00.000,OH,Coshocton County,3330,1544
2021-02-20T00:00:00.000,OH,Wyandot County,1646,642
2021-02-20T00:00:00.000,OH,Licking County,15365,6829
2021-02-20T00:00:00.000,OH,Ashland County,3774,1539
2021-02-20T00:00:00.000,OH,Hancock County,6664,2114
2021-02-20T00:00:00.000,OH,Muskingum County,9019,3278
2021-02-20T00:00:00.000,OH,Lucas County,42770,18319
2021-02-20T00:00:00.000,OH,Ross County,6283,3122
2021-02-20T00:00:00.000,OH,Jefferson County,5540,2180
2021-02-20T00:00:00.000,OH,Geauga County,9450,3876
2021-02-20T00:00:00.000,OH,Cuyahoga County,113641,50834
2021-02-20T00:00:00.000,OH,Medina County,16358,6287
2021-02-20T00:00:00.000,OH,Madison County,3422,1381
2021-02-20T00:00:00.000,OH,Marion County,5004,2574
2021-02-20T00:00:00.000,OH,Henry County,2496,1020
2021-02-20T00:00:00.000,OH,Harrison County,1450,535
2021-02-20T00:00:00.000,OH,Highland County,2669,746
2021-02-20T00:00:00.000,OH,Summit County,46225,18988
2021-02-20T00:00:00.000,OH,Darke County,3305,1110
2021-02-20T00:00:00.000,OH,Perry County,2619,1517
2021-02-20T00:00:00.000,OH,Clinton County,2709,917
2021-02-20T00:00:00.000,OH,Seneca County,2731,1069
2021-02-20T00:00:00.000,OH,Mahoning County,22744,8185
2021-02-20T00:00:00.000,OH,Carroll County,2135,814
2021-02-20T00:00:00.000,OH,Gallia County,1683,990
2021-02-20T00:00:00.000,OH,Warren County,20007,9768
2021-02-20T00:00:00.000,OH,Knox County,4781,1615
2021-02-20T00:00:00.000,OH,Montgomery County,49509,20395
2021-02-20T00:00:00.000,OH,Van Wert County,236,132
2021-02-20T00:00:00.000,OH,Tuscarawas County,6802,2201
2021-02-20T00:00:00.000,OH,Lorain County,26405,11633
2021-02-20T00:00:00.000,OH,Jackson County,2486,1033
2021-02-20T00:00:00.000,OH,Columbiana County,10806,3932
2021-02-20T00:00:00.000,OH,Ottawa County,3971,1259
2021-02-20T00:00:00.000,OH,Guernsey County,3537,1312
2021-02-20T00:00:00.000,OH,Monroe County,1305,750
2021-02-20T00:00:00.000,OH,Morrow County,2995,934
2021-02-20T00:00:00.000,OH,Clermont County,15717,5839
2021-02-19T00:00:00.000,OH,Clermont County,15710,5837
2021-02-19T00:00:00.000,OH,Harrison County,1450,534
2021-02-19T00:00:00.000,OH,Hancock County,6653,2105
2021-02-19T00:00:00.000,OH,Coshocton County,3330,1542
2021-02-19T00:00:00.000,OH,Crawford County,4244,1940
2021-02-19T00:00:00.000,OH,Mahoning County,22707,8164
2021-02-19T00:00:00.000,OH,Muskingum County,9016,3273
2021-02-19T00:00:00.000,OH,Trumbull County,19331,7071
2021-02-19T00:00:00.000,OH,Stark County,37273,12742
2021-02-19T00:00:00.000,OH,Franklin County,111039,52316
2021-02-19T00:00:00.000,OH,Montgomery County,49475,20269
2021-02-19T00:00:00.000,OH,Greene County,22093,8394
2021-02-19T00:00:00.000,OH,Wood County,11626,5079
2021-02-19T00:00:00.000,OH,Jackson County,2483,1028
2021-02-19T00:00:00.000,OH,Champaign County,3531,1159
2021-02-19T00:00:00.000,OH,Holmes County,1942,763
2021-02-19T00:00:00.000,OH,Putnam County,3700,1015
2021-02-19T00:00:00.000,OH,Gallia County,1679,982
2021-02-19T00:00:00.000,OH,Morrow County,2994,933
2021-02-19T00:00:00.000,OH,Paulding County,947,355
2021-02-19T00:00:00.000,OH,Brown County,2848,980
2021-02-19T00:00:00.000,OH,Meigs County,2154,916
2021-02-19T00:00:00.000,OH,Hocking County,2502,998
2021-02-19T00:00:00.000,OH,Mercer County,3323,1224
2021-02-19T00:00:00.000,OH,Wyandot County,1646,641
2021-02-19T00:00:00.000,OH,Lawrence County,4862,2463
2021-02-19T00:00:00.000,OH,Wayne County,6946,3008
2021-02-19T00:00:00.000,OH,Highland County,2664,739
2021-02-19T00:00:00.000,OH,Preble County,3159,1140
2021-02-19T00:00:00.000,OH,Jefferson County,5534,2158
2021-02-19T00:00:00.000,OH,Columbiana County,10782,3912
2021-02-19T00:00:00.000,OH,Summit County,46194,18904
2021-02-19T00:00:00.000,OH,Monroe County,1300,743
2021-02-19T00:00:00.000,OH,Noble County,1457,779
2021-02-19T00:00:00.000,OH,Portage County,12477,4951
2021-02-19T00:00:00.000,OH,Athens County,6020,2331
2021-02-19T00:00:00.000,OH,Fayette County,2306,877
2021-02-19T00:00:00.000,OH,Guernsey County,3535,1310
2021-02-19T00:00:00.000,OH,Logan County,3094,869
2021-02-19T00:00:00.000,OH,Scioto County,7993,4364
2021-02-19T00:00:00.000,OH,Pickaway County,4632,1735
2021-02-19T00:00:00.000,OH,Allen County,9317,3151
2021-02-19T00:00:00.000,OH,Lake County,22087,8736
2021-02-19T00:00:00.000,OH,Adams County,1800,566
2021-02-19T00:00:00.000,OH,Huron County,4154,1795
2021-02-19T00:00:00.000,OH,Lorain County,26388,11597
2021-02-19T00:00:00.000,OH,Defiance County,2939,998
2021-02-19T00:00:00.000,OH,Ottawa County,3966,1248
2021-02-19T00:00:00.000,OH,Williams County,1811,721
2021-02-19T00:00:00.000,OH,Pike County,2262,1144
2021-02-19T00:00:00.000,OH,Fulton County,2858,1258
2021-02-19T00:00:00.000,OH,Medina County,16351,6272
2021-02-19T00:00:00.000,OH,Licking County,15346,6817
2021-02-19T00:00:00.000,OH,Hamilton County,81772,34171
2021-02-19T00:00:00.000,OH,Darke County,3304,1101
2021-02-19T00:00:00.000,OH,Sandusky County,4734,2387
2021-02-19T00:00:00.000,OH,Vinton County,1040,408
2021-02-19T00:00:00.000,OH,Erie County,5864,2723
2021-02-19T00:00:00.000,OH,Clark County,13924,6069
2021-02-19T00:00:00.000,OH,Butler County,28873,10613
2021-02-19T00:00:00.000,OH,Perry County,2619,1514
2021-02-19T00:00:00.000,OH,Madison County,3421,1380
2021-02-19T00:00:00.000,OH,Geauga County,9446,3862
2021-02-19T00:00:00.000,OH,Knox County,4778,1615
2021-02-19T00:00:00.000,OH,Clinton County,2705,907
2021-02-19T00:00:00.000,OH,Carroll County,2134,812
2021-02-19T00:00:00.000,OH,Ashland County,3773,1538
2021-02-19T00:00:00.000,OH,Delaware County,20727,9893
2021-02-19T00:00:00.000,OH,Auglaize County,3279,1249
2021-02-19T00:00:00.000,OH,Ross County,6264,3112
2021-02-19T00:00:00.000,OH,Shelby County,3650,1176
2021-02-19T00:00:00.000,OH,Seneca County,2712,1065
2021-02-19T00:00:00.000,OH,Warren County,19998,9748
2021-02-19T00:00:00.000,OH,Washington County,6418,2588
2021-02-19T00:00:00.000,OH,Marion County,5002,2574
2021-02-19T00:00:00.000,OH,Ashtabula County,7781,3570
2021-02-19T00:00:00.000,OH,Hardin County,1854,696
2021-02-19T00:00:00.000,OH,Lucas County,42651,18184
2021-02-19T00:00:00.000,OH,Miami County,8117,3231
2021-02-19T00:00:00.000,OH,Cuyahoga County,113506,50583
2021-02-19T00:00:00.000,OH,Unknown County,29527,4518
2021-02-19T00:00:00.000,OH,Henry County,2490,1015
2021-02-19T00:00:00.000,OH,Union County,4653,2346
2021-02-19T00:00:00.000,OH,Morgan County,1553,449
2021-02-19T00:00:00.000,OH,Tuscarawas County,6799,2190
2021-02-19T00:00:00.000,OH,Fairfield County,12376,5303
2021-02-19T00:00:00.000,OH,Richland County,10193,4246
2021-02-19T00:00:00.000,OH,Van Wert County,232,131
2021-02-19T00:00:00.000,OH,Belmont County,4285,1869
2021-02-18T00:00:00.000,OH,Paulding County,934,306
2021-02-18T00:00:00.000,OH,Hancock County,6567,1761
2021-02-18T00:00:00.000,OH,Allen County,9172,2957
2021-02-18T00:00:00.000,OH,Ashland County,3477,1354
2021-02-18T00:00:00.000,OH,Montgomery County,48186,18782
2021-02-18T00:00:00.000,OH,Auglaize County,3234,1084
2021-02-18T00:00:00.000,OH,Fayette County,1848,610
2021-02-18T00:00:00.000,OH,Pike County,2224,1053
2021-02-18T00:00:00.000,OH,Delaware County,20374,9222
2021-02-18T00:00:00.000,OH,Meigs County,2132,841
2021-02-18T00:00:00.000,OH,Hocking County,2493,985
2021-02-18T00:00:00.000,OH,Guernsey County,3450,1231
2021-02-18T00:00:00.000,OH,Fairfield County,12112,4916
2021-02-18T00:00:00.000,OH,Lorain County,25955,10773
2021-02-18T00:00:00.000,OH,Warren County,19440,9410
2021-02-18T00:00:00.000,OH,Belmont County,4252,1794
2021-02-18T00:00:00.000,OH,Mercer County,3095,987
2021-02-18T00:00:00.000,OH,Coshocton County,3307,1305
2021-02-18T00:00:00.000,OH,Muskingum County,8865,2608
2021-02-18T00:00:00.000,OH,Williams County,1801,620
2021-02-18T00:00:00.000,OH,Fulton County,2815,1234
2021-02-18T00:00:00.000,OH,Washington County,6349,2567
2021-02-18T00:00:00.000,OH,Columbiana County,10609,3730
2021-02-18T00:00:00.000,OH,Medina County,15843,5922
2021-02-18T00:00:00.000,OH,Champaign County,3515,1139
2021-02-18T00:00:00.000,OH,Ashtabula County,7724,3200
2021-02-18T00:00:00.000,OH,Morgan County,1549,440
2021-02-18T00:00:00.000,OH,Hardin County,1840,610
2021-02-18T00:00:00.000,OH,Lawrence County,4827,2440
2021-02-18T00:00:00.000,OH,Van Wert County,228,125
2021-02-18T00:00:00.000,OH,Holmes County,1860,692
2021-02-18T00:00:00.000,OH,Tuscarawas County,6535,1935
2021-02-18T00:00:00.000,OH,Morrow County,2933,779
2021-02-18T00:00:00.000,OH,Clermont County,15542,5440
2021-02-18T00:00:00.000,OH,Hamilton County,80845,31901
2021-02-18T00:00:00.000,OH,Butler County,28601,10106
2021-02-18T00:00:00.000,OH,Wayne County,6754,2705
2021-02-18T00:00:00.000,OH,Cuyahoga County,110770,47012
2021-02-18T00:00:00.000,OH,Wood County,11302,4730
2021-02-18T00:00:00.000,OH,Noble County,1455,727
2021-02-18T00:00:00.000,OH,Highland County,2604,684
2021-02-18T00:00:00.000,OH,Mahoning County,22233,7569
2021-02-18T00:00:00.000,OH,Seneca County,2648,956
2021-02-18T00:00:00.000,OH,Sandusky County,4622,2009
2021-02-18T00:00:00.000,OH,Knox County,4663,1439
2021-02-18T00:00:00.000,OH,Geauga County,9263,3614
2021-02-18T00:00:00.000,OH,Lake County,21625,8249
2021-02-18T00:00:00.000,OH,Vinton County,992,366
2021-02-18T00:00:00.000,OH,Ross County,5972,2931
2021-02-18T00:00:00.000,OH,Wyandot County,1633,580
2021-02-18T00:00:00.000,OH,Carroll County,2112,791
2021-02-18T00:00:00.000,OH,Greene County,21233,8034
2021-02-18T00:00:00.000,OH,Licking County,15158,5953
2021-02-18T00:00:00.000,OH,Perry County,2604,1376
2021-02-18T00:00:00.000,OH,Shelby County,3626,1134
2021-02-18T00:00:00.000,OH,Harrison County,1440,522
2021-02-18T00:00:00.000,OH,Lucas County,41388,17114
2021-02-18T00:00:00.000,OH,Jackson County,2466,1011
2021-02-18T00:00:00.000,OH,Putnam County,3681,858
2021-02-18T00:00:00.000,OH,Union County,4435,2185
2021-02-18T00:00:00.000,OH,Scioto County,7936,4168
2021-02-18T00:00:00.000,OH,Athens County,5821,2029
2021-02-18T00:00:00.000,OH,Franklin County,109308,48889
2021-02-18T00:00:00.000,OH,Darke County,3279,1044
2021-02-18T00:00:00.000,OH,Summit County,45083,17689
2021-02-18T00:00:00.000,OH,Henry County,2360,876
2021-02-18T00:00:00.000,OH,Gallia County,1674,954
2021-02-18T00:00:00.000,OH,Jefferson County,5478,1949
2021-02-18T00:00:00.000,OH,Defiance County,2899,846
2021-02-18T00:00:00.000,OH,Clinton County,2669,865
2021-02-18T00:00:00.000,OH,Preble County,3145,1093
2021-02-18T00:00:00.000,OH,Crawford County,4133,1687
2021-02-18T00:00:00.000,OH,Huron County,4079,1734
2021-02-18T00:00:00.000,OH,Pickaway County,4574,1632
2021-02-18T00:00:00.000,OH,Marion County,4970,2291
2021-02-18T00:00:00.000,OH,Madison County,3401,1332
2021-02-18T00:00:00.000,OH,Clark County,13733,5398
2021-02-18T00:00:00.000,OH,Monroe County,1281,731
2021-02-18T00:00:00.000,OH,Unknown County,29343,4389
2021-02-18T00:00:00.000,OH,Logan County,3048,778
2021-02-18T00:00:00.000,OH,Erie County,5609,2615
2021-02-18T00:00:00.000,OH,Adams County,1789,528
2021-02-18T00:00:00.000,OH,Miami County,8033,2872
2021-02-18T00:00:00.000,OH,Trumbull County,18839,6076
2021-02-18T00:00:00.000,OH,Richland County,9969,3849
2021-02-18T00:00:00.000,OH,Stark County,36676,12040
2021-02-18T00:00:00.000,OH,Brown County,2768,910
2021-02-18T00:00:00.000,OH,Ottawa County,3815,1220
2021-02-18T00:00:00.000,OH,Portage County,12237,4703
2021-02-17T00:00:00.000,OH,Coshocton County,3297,1240
2021-02-17T00:00:00.000,OH,Clinton County,2605,818
2021-02-17T00:00:00.000,OH,Champaign County,3479,1132
2021-02-17T00:00:00.000,OH,Fayette County,1774,549
2021-02-17T00:00:00.000,OH,Jefferson County,5180,1891
2021-02-17T00:00:00.000,OH,Erie County,5505,2521
2021-02-17T00:00:00.000,OH,Marion County,4805,2261
2021-02-17T00:00:00.000,OH,Lawrence County,4792,2402
2021-02-17T00:00:00.000,OH,Ashtabula County,7680,3053
2021-02-17T00:00:00.000,OH,Morrow County,2816,745
2021-02-17T00:00:00.000,OH,Ottawa County,3704,1106
2021-02-17T00:00:00.000,OH,Mahoning County,21938,7195
2021-02-17T00:00:00.000,OH,Crawford County,4094,1464
2021-02-17T00:00:00.000,OH,Warren County,18590,8996
2021-02-17T00:00:00.000,OH,Geauga County,9037,3451
2021-02-17T00:00:00.000,OH,Van Wert County,224,123
2021-02-17T00:00:00.000,OH,Fairfield County,11698,4659
2021-02-17T00:00:00.000,OH,Washington County,6139,2548
2021-02-17T00:00:00.000,OH,Guernsey County,3426,999
2021-02-17T00:00:00.000,OH,Hancock County,6105,1754
2021-02-17T00:00:00.000,OH,Licking County,14773,5663
2021-02-17T00:00:00.000,OH,Wyandot County,1614,558
2021-02-17T00:00:00.000,OH,Lake County,21216,7713
2021-02-17T00:00:00.000,OH,Muskingum County,8839,2113
2021-02-17T00:00:00.000,OH,Morgan County,1534,384
2021-02-17T00:00:00.000,OH,Lorain County,25606,10125
2021-02-17T00:00:00.000,OH,Logan County,2965,727
2021-02-17T00:00:00.000,OH,Miami County,7853,2728
2021-02-17T00:00:00.000,OH,Hardin County,1715,590
2021-02-17T00:00:00.000,OH,Pickaway County,4349,1586
2021-02-17T00:00:00.000,OH,Auglaize County,3190,1024
2021-02-17T00:00:00.000,OH,Hamilton County,78759,30539
2021-02-17T00:00:00.000,OH,Carroll County,2047,665
2021-02-17T00:00:00.000,OH,Defiance County,2848,721
2021-02-17T00:00:00.000,OH,Medina County,15525,5600
2021-02-17T00:00:00.000,OH,Harrison County,1326,323
2021-02-17T00:00:00.000,OH,Preble County,3110,1078
2021-02-17T00:00:00.000,OH,Allen County,8883,2866
2021-02-17T00:00:00.000,OH,Delaware County,19823,8897
2021-02-17T00:00:00.000,OH,Henry County,2351,774
2021-02-17T00:00:00.000,OH,Mercer County,3001,969
2021-02-17T00:00:00.000,OH,Summit County,44380,16626
2021-02-17T00:00:00.000,OH,Clark County,13054,4816
2021-02-17T00:00:00.000,OH,Athens County,5669,1831
2021-02-17T00:00:00.000,OH,Huron County,3962,1607
2021-02-17T00:00:00.000,OH,Richland County,9686,3478
2021-02-17T00:00:00.000,OH,Montgomery County,47124,18238
2021-02-17T00:00:00.000,OH,Fulton County,2775,1225
2021-02-17T00:00:00.000,OH,Brown County,2713,847
2021-02-17T00:00:00.000,OH,Lucas County,39527,16823
2021-02-17T00:00:00.000,OH,Pike County,2148,975
2021-02-17T00:00:00.000,OH,Hocking County,2428,851
2021-02-17T00:00:00.000,OH,Knox County,4406,1343
2021-02-17T00:00:00.000,OH,Monroe County,1277,712
2021-02-17T00:00:00.000,OH,Darke County,3207,1031
2021-02-17T00:00:00.000,OH,Adams County,1770,500
2021-02-17T00:00:00.000,OH,Ross County,5718,2675
2021-02-17T00:00:00.000,OH,Shelby County,3598,1122
2021-02-17T00:00:00.000,OH,Scioto County,7841,3910
2021-02-17T00:00:00.000,OH,Wood County,11078,4610
2021-02-17T00:00:00.000,OH,Meigs County,2118,731
2021-02-17T00:00:00.000,OH,Cuyahoga County,108879,44114
2021-02-17T00:00:00.000,OH,Noble County,1453,667
2021-02-17T00:00:00.000,OH,Ashland County,3434,1312
2021-02-17T00:00:00.000,OH,Butler County,28034,9834
2021-02-17T00:00:00.000,OH,Unknown County,29165,4250
2021-02-17T00:00:00.000,OH,Trumbull County,18272,5571
2021-02-17T00:00:00.000,OH,Williams County,1758,585
2021-02-17T00:00:00.000,OH,Franklin County,107638,47309
2021-02-17T00:00:00.000,OH,Gallia County,1643,838
2021-02-17T00:00:00.000,OH,Madison County,3367,1308
2021-02-17T00:00:00.000,OH,Tuscarawas County,6306,1790
2021-02-17T00:00:00.000,OH,Perry County,2560,1275
2021-02-17T00:00:00.000,OH,Belmont County,4134,1744
2021-02-17T00:00:00.000,OH,Putnam County,3644,839
2021-02-17T00:00:00.000,OH,Holmes County,1843,653
2021-02-17T00:00:00.000,OH,Vinton County,972,280
2021-02-17T00:00:00.000,OH,Highland County,2519,662
2021-02-17T00:00:00.000,OH,Paulding County,875,291
2021-02-17T00:00:00.000,OH,Portage County,12041,4474
2021-02-17T00:00:00.000,OH,Stark County,35217,11256
2021-02-17T00:00:00.000,OH,Jackson County,2337,914
2021-02-17T00:00:00.000,OH,Seneca County,2538,950
2021-02-17T00:00:00.000,OH,Sandusky County,4592,1887
2021-02-17T00:00:00.000,OH,Clermont County,14850,5249
2021-02-17T00:00:00.000,OH,Wayne County,6635,2584
2021-02-17T00:00:00.000,OH,Columbiana County,10445,3406
2021-02-17T00:00:00.000,OH,Greene County,20935,7877
2021-02-17T00:00:00.000,OH,Union County,4381,2138
2021-02-16T00:00:00.000,OH,Van Wert County,224,123
2021-02-16T00:00:00.000,OH,Knox County,4360,1296
2021-02-16T00:00:00.000,OH,Franklin County,104293,44491
2021-02-16T00:00:00.000,OH,Clark County,12863,3801
2021-02-16T00:00:00.000,OH,Licking County,13857,5318
2021-02-16T00:00:00.000,OH,Pike County,2128,924
2021-02-16T00:00:00.000,OH,Paulding County,870,286
2021-02-16T00:00:00.000,OH,Wood County,10837,4521
2021-02-16T00:00:00.000,OH,Logan County,2809,690
2021-02-16T00:00:00.000,OH,Washington County,6066,2426
2021-02-16T00:00:00.000,OH,Auglaize County,3111,989
2021-02-16T00:00:00.000,OH,Coshocton County,3282,971
2021-02-16T00:00:00.000,OH,Huron County,3904,1532
2021-02-16T00:00:00.000,OH,Morgan County,1522,383
2021-02-16T00:00:00.000,OH,Shelby County,3549,1021
2021-02-16T00:00:00.000,OH,Lucas County,38801,16489
2021-02-16T00:00:00.000,OH,Henry County,2331,722
2021-02-16T00:00:00.000,OH,Fairfield County,11417,4386
2021-02-16T00:00:00.000,OH,Ottawa County,3661,1092
2021-02-16T00:00:00.000,OH,Ashtabula County,7538,2774
2021-02-16T00:00:00.000,OH,Defiance County,2790,714
2021-02-16T00:00:00.000,OH,Holmes County,1804,563
2021-02-16T00:00:00.000,OH,Adams County,1742,481
2021-02-16T00:00:00.000,OH,Highland County,2480,642
2021-02-16T00:00:00.000,OH,Perry County,2512,1195
2021-02-16T00:00:00.000,OH,Hamilton County,75364,28916
2021-02-16T00:00:00.000,OH,Warren County,18135,8094
2021-02-16T00:00:00.000,OH,Union County,4284,2075
2021-02-16T00:00:00.000,OH,Delaware County,19112,8391
2021-02-16T00:00:00.000,OH,Brown County,2689,829
2021-02-16T00:00:00.000,OH,Hancock County,5991,1531
2021-02-16T00:00:00.000,OH,Muskingum County,8655,2062
2021-02-16T00:00:00.000,OH,Portage County,11730,4186
2021-02-16T00:00:00.000,OH,Allen County,8546,2648
2021-02-16T00:00:00.000,OH,Madison County,3339,1265
2021-02-16T00:00:00.000,OH,Scioto County,7806,3713
2021-02-16T00:00:00.000,OH,Medina County,14887,5228
2021-02-16T00:00:00.000,OH,Lawrence County,4773,2386
2021-02-16T00:00:00.000,OH,Jackson County,2283,896
2021-02-16T00:00:00.000,OH,Unknown County,29066,4117
2021-02-16T00:00:00.000,OH,Hocking County,2411,777
2021-02-16T00:00:00.000,OH,Morrow County,2770,697
2021-02-16T00:00:00.000,OH,Champaign County,3454,1112
2021-02-16T00:00:00.000,OH,Wyandot County,1586,507
2021-02-16T00:00:00.000,OH,Gallia County,1637,772
2021-02-16T00:00:00.000,OH,Meigs County,2115,702
2021-02-16T00:00:00.000,OH,Seneca County,2476,903
2021-02-16T00:00:00.000,OH,Preble County,3087,1061
2021-02-16T00:00:00.000,OH,Carroll County,2025,640
2021-02-16T00:00:00.000,OH,Fulton County,2755,1216
2021-02-16T00:00:00.000,OH,Lake County,20798,7036
2021-02-16T00:00:00.000,OH,Guernsey County,3416,859
2021-02-16T00:00:00.000,OH,Williams County,1730,582
2021-02-16T00:00:00.000,OH,Darke County,3173,1013
2021-02-16T00:00:00.000,OH,Marion County,4735,2149
2021-02-16T00:00:00.000,OH,Ashland County,3371,1188
2021-02-16T00:00:00.000,OH,Butler County,26506,9019
2021-02-16T00:00:00.000,OH,Richland County,9423,3244
2021-02-16T00:00:00.000,OH,Sandusky County,4548,1775
2021-02-16T00:00:00.000,OH,Athens County,5614,1767
2021-02-16T00:00:00.000,OH,Cuyahoga County,104355,40637
2021-02-16T00:00:00.000,OH,Geauga County,8709,3218
2021-02-16T00:00:00.000,OH,Noble County,1447,559
2021-02-16T00:00:00.000,OH,Harrison County,1297,281
2021-02-16T00:00:00.000,OH,Ross County,5666,2585
2021-02-16T00:00:00.000,OH,Clinton County,2519,803
2021-02-16T00:00:00.000,OH,Mercer County,2980,963
2021-02-16T00:00:00.000,OH,Vinton County,970,276
2021-02-16T00:00:00.000,OH,Putnam County,3574,809
2021-02-16T00:00:00.000,OH,Clermont County,14436,4889
2021-02-16T00:00:00.000,OH,Fayette County,1743,541
2021-02-16T00:00:00.000,OH,Erie County,5397,2160
2021-02-16T00:00:00.000,OH,Monroe County,1275,703
2021-02-16T00:00:00.000,OH,Montgomery County,46228,17641
2021-02-16T00:00:00.000,OH,Jefferson County,5009,1803
2021-02-16T00:00:00.000,OH,Columbiana County,9931,2898
2021-02-16T00:00:00.000,OH,Wayne County,6484,2371
2021-02-16T00:00:00.000,OH,Hardin County,1674,516
2021-02-16T00:00:00.000,OH,Trumbull County,17935,4926
2021-02-16T00:00:00.000,OH,Mahoning County,21568,6481
2021-02-16T00:00:00.000,OH,Greene County,20728,7708
2021-02-16T00:00:00.000,OH,Pickaway County,4218,1532
2021-02-16T00:00:00.000,OH,Summit County,43293,15389
2021-02-16T00:00:00.000,OH,Lorain County,24670,8955
2021-02-16T00:00:00.000,OH,Tuscarawas County,6232,1632
2021-02-16T00:00:00.000,OH,Stark County,34582,10846
2021-02-16T00:00:00.000,OH,Belmont County,4042,1629
2021-02-16T00:00:00.000,OH,Crawford County,4037,1409
2021-02-16T00:00:00.000,OH,Miami County,7732,2508
2021-02-15T00:00:00.000,OH,Ashland County,3340,1184
2021-02-15T00:00:00.000,OH,Harrison County,1292,280
2021-02-15T00:00:00.000,OH,Hardin County,1665,514
