,AK_I,AL_I,AR_I,AZ_I,CA_I,CO_I,CT_I,DC_I,DE_I,FL_I,GA_I,IA_I,ID_I,IL_I,IN_I,KS_I,KY_I,LA_I,MA_I,MD_I,ME_I,MI_I,MN_I,MO_I,MS_I,MT_I,NC_I,ND_I,NE_I,NH_I,NJ_I,NM_I,NV_I,NY_I,OH_I,OK_I,OR_I,PA_I,RI_I,SC_I,SD_I,TN_I,TX_I,UT_I,VA_I,VT_I,WA_I,WI_I,WV_I,WY_I
2021-09-28,14601.0,36352.0,16729.0,33964.0,114956.0,23578.0,8399.0,2752.0,6340.0,105183.0,61902.0,22975.0,16733.0,42977.0,43020.0,15830.0,49501.0,19189.0,24923.0,16996.0,6536.0,46808.0,32384.0,26042.0,18795.0,12315.0,75775.0,7352.0,9905.0,6321.0,29157.0,8985.0,13167.0,47406.0,89461.0,24198.0,22659.0,66027.0,4424.0,45914.0,5703.0,60816.0,184070.0,19538.0,44841.0,2624.0,42677.0,43681.0,23823.0,6967.0
2021-09-29,14503.0,34111.0,15963.0,34920.0,113689.0,23135.0,8448.0,2556.0,6382.0,100718.0,60170.0,22979.0,17102.0,41772.0,41179.0,15238.0,47995.0,17866.0,23692.0,16932.0,6481.0,47107.0,31715.0,25262.0,17302.0,12435.0,73290.0,7538.0,9543.0,6429.0,28879.0,8932.0,12921.0,48051.0,88177.0,23815.0,22624.0,65785.0,4371.0,44491.0,5686.0,57030.0,171465.0,19439.0,43791.0,2563.0,41688.0,43117.0,23514.0,7068.0
2021-09-30,14713.0,32942.0,15143.0,34809.0,110025.0,23417.0,7547.0,2504.0,6359.0,95107.0,59194.0,22160.0,17789.0,40767.0,40488.0,14817.0,45273.0,17075.0,23176.0,17081.0,6343.0,47978.0,32116.0,24625.0,15803.0,12540.0,70461.0,7698.0,9292.0,6365.0,28248.0,9062.0,12586.0,46691.0,86358.0,23143.0,22286.0,64891.0,4346.0,42214.0,5606.0,56626.0,163254.0,19258.0,42131.0,2459.0,41436.0,41846.0,23340.0,6959.0
2021-10-01,14848.0,30995.0,14191.0,35621.0,108351.0,23381.0,6724.0,2480.0,6377.0,89668.0,56949.0,21340.0,17837.0,40522.0,39378.0,14395.0,44297.0,16269.0,22646.0,17086.0,6199.0,49779.0,33177.0,24016.0,15428.0,12293.0,67553.0,7921.0,9451.0,6441.0,27547.0,9095.0,12225.0,46746.0,84145.0,22544.0,21868.0,65045.0,4288.0,40148.0,5518.0,53606.0,155539.0,19224.0,41986.0,2415.0,40684.0,42315.0,22665.0,7211.0
2021-10-02,14891.0,29901.0,13259.0,35821.0,98966.0,23248.0,6608.0,2396.0,6414.0,84147.0,55762.0,21239.0,17991.0,40096.0,38746.0,14180.0,42781.0,15780.0,22233.0,17096.0,6124.0,50316.0,33537.0,23607.0,15053.0,12241.0,66347.0,7955.0,9240.0,6512.0,26859.0,9179.0,12111.0,46796.0,83523.0,22089.0,21849.0,62820.0,4176.0,39114.0,5491.0,50296.0,148453.0,19193.0,41004.0,2388.0,40247.0,41868.0,22158.0,6968.0
2021-10-03,14934.0,28776.0,13178.0,35619.0,89928.0,23448.0,6492.0,2312.0,6366.0,80506.0,54575.0,21138.0,18030.0,39670.0,38114.0,13965.0,40970.0,15291.0,21820.0,17152.0,6078.0,50853.0,33897.0,23365.0,14677.0,12189.0,64342.0,7988.0,9029.0,6583.0,26404.0,9263.0,11997.0,46672.0,82540.0,21634.0,21830.0,64609.0,4140.0,37042.0,5464.0,47954.0,148815.0,19162.0,40022.0,2259.0,39839.0,41421.0,21581.0,6725.0
2021-10-04,14976.0,27069.0,12805.0,35712.0,102733.0,24068.0,6375.0,2228.0,6292.0,77152.0,53390.0,21036.0,17894.0,39246.0,37481.0,13750.0,40244.0,14800.0,21407.0,17091.0,5997.0,51392.0,34257.0,22549.0,13955.0,12140.0,62836.0,8280.0,8820.0,6653.0,26027.0,9348.0,11883.0,46343.0,81853.0,21181.0,21810.0,66435.0,4040.0,35671.0,5437.0,47458.0,146491.0,19131.0,39043.0,2351.0,39747.0,40972.0,21109.0,6480.0
2021-10-05,14966.0,25354.0,12151.0,36032.0,100453.0,25011.0,6392.0,2151.0,6303.0,70828.0,48773.0,20672.0,17899.0,39302.0,36948.0,13625.0,39156.0,14552.0,21365.0,16766.0,5906.0,52233.0,35060.0,22352.0,13232.0,12226.0,60108.0,8445.0,8782.0,6838.0,25510.0,9476.0,10779.0,45456.0,80572.0,20034.0,21757.0,65515.0,3936.0,34819.0,5453.0,45957.0,142961.0,19069.0,39225.0,2271.0,39609.0,41707.0,20636.0,6465.0
2021-10-06,14597.0,23371.0,11570.0,35967.0,99260.0,25417.0,6279.0,2129.0,6464.0,68364.0,44957.0,20546.0,17912.0,38673.0,35682.0,13500.0,37418.0,13566.0,21034.0,16698.0,5724.0,53344.0,37305.0,21797.0,12273.0,12253.0,58354.0,8521.0,8961.0,6977.0,25011.0,9594.0,20383.0,46758.0,79986.0,19232.0,21023.0,66179.0,3948.0,33857.0,5250.0,44338.0,137219.0,19320.0,38344.0,2273.0,39871.0,41183.0,20300.0,6489.0
2021-10-07,14159.0,21892.0,10923.0,35483.0,96157.0,26744.0,6236.0,2080.0,6292.0,64448.0,46157.0,19837.0,17888.0,38539.0,34292.0,13342.0,35808.0,13020.0,20752.0,16691.0,5689.0,54622.0,37681.0,21405.0,11369.0,12372.0,55914.0,8574.0,9075.0,6852.0,24824.0,9895.0,20075.0,47142.0,78821.0,19722.0,20641.0,66509.0,3916.0,32510.0,5139.0,42708.0,133597.0,19527.0,38294.0,2287.0,38645.0,40924.0,20348.0,6413.0
2021-10-08,13254.0,19970.0,10297.0,35187.0,95591.0,27581.0,6275.0,2061.0,6238.0,60500.0,45131.0,19129.0,17924.0,37979.0,34526.0,13183.0,33785.0,12805.0,20656.0,16504.0,5645.0,56379.0,38464.0,20461.0,11124.0,12645.0,54633.0,8489.0,9309.0,6754.0,24457.0,10155.0,19748.0,47016.0,78377.0,20289.0,20123.0,67021.0,3855.0,30766.0,5020.0,39663.0,128717.0,19492.0,37404.0,2324.0,37854.0,41247.0,19132.0,6437.0
2021-10-09,12878.0,19070.0,10172.0,34629.0,95591.0,28178.0,6162.0,1981.0,6245.0,58313.0,44216.0,18892.0,17898.0,37721.0,33995.0,13085.0,32524.0,12274.0,20360.0,16196.0,5485.0,56746.0,38602.0,20121.0,10879.0,12782.0,52745.0,8484.0,9064.0,6549.0,24051.0,10099.0,19704.0,46757.0,76183.0,19496.0,19890.0,67665.0,3816.0,29414.0,5000.0,38151.0,122209.0,19525.0,36644.0,2342.0,36955.0,40932.0,18641.0,6359.0
2021-10-10,12502.0,18103.0,10222.0,34232.0,95591.0,28775.0,6049.0,1901.0,6175.0,56472.0,43301.0,18655.0,17705.0,37463.0,33464.0,12987.0,32282.0,11743.0,20064.0,16415.0,5457.0,57113.0,38740.0,19992.0,10637.0,12919.0,51087.0,8479.0,8819.0,6344.0,24374.0,10043.0,19660.0,45871.0,77316.0,18703.0,19657.0,67325.0,3833.0,27922.0,4980.0,37673.0,118734.0,19558.0,35884.0,2380.0,35900.0,40617.0,18336.0,6281.0
2021-10-11,12126.0,16993.0,9969.0,34033.0,89543.0,28880.0,5932.0,1821.0,6110.0,53972.0,42383.0,18421.0,17252.0,37203.0,32934.0,12888.0,31526.0,11211.0,19768.0,16264.0,5410.0,57480.0,38877.0,19426.0,9937.0,13055.0,49927.0,8328.0,8576.0,6139.0,24169.0,9987.0,19616.0,46828.0,76571.0,17913.0,19422.0,67187.0,3798.0,26918.0,4958.0,36348.0,115490.0,19589.0,35125.0,2400.0,35074.0,40303.0,17233.0,6202.0
2021-10-12,11906.0,15986.0,9902.0,34939.0,88881.0,28983.0,5751.0,1804.0,5985.0,50659.0,40276.0,18027.0,16868.0,36795.0,32217.0,12708.0,29678.0,11309.0,19437.0,15703.0,5377.0,58355.0,40610.0,18616.0,9558.0,12406.0,48353.0,8164.0,8738.0,7161.0,23923.0,9986.0,19686.0,46455.0,73744.0,17627.0,19153.0,65656.0,3722.0,26077.0,4254.0,35615.0,110141.0,19552.0,34334.0,2440.0,34139.0,40020.0,17646.0,6190.0
2021-10-13,12143.0,15435.0,9443.0,33870.0,86422.0,29852.0,5541.0,1754.0,6012.0,49078.0,37852.0,17818.0,17208.0,36719.0,32051.0,12528.0,28245.0,10812.0,19554.0,15691.0,5474.0,59662.0,40924.0,18216.0,8985.0,12416.0,47002.0,8028.0,8544.0,7053.0,23672.0,10061.0,19614.0,46148.0,72929.0,16929.0,18296.0,66098.0,3687.0,24978.0,4791.0,34281.0,107042.0,19611.0,33805.0,2657.0,34061.0,39551.0,17280.0,6094.0
2021-10-14,11865.0,14680.0,9220.0,33512.0,83464.0,30626.0,6284.0,1699.0,5975.0,46028.0,35078.0,17284.0,17238.0,35856.0,31271.0,12254.0,28109.0,10782.0,19711.0,15335.0,5575.0,59598.0,40966.0,17796.0,8574.0,12494.0,45201.0,7938.0,8615.0,7153.0,22983.0,9930.0,19181.0,46115.0,71542.0,16657.0,17562.0,66459.0,3673.0,24173.0,4660.0,32239.0,102380.0,19160.0,33610.0,2574.0,33971.0,39758.0,16583.0,6062.0
2021-10-15,11828.0,14162.0,9077.0,32269.0,81783.0,31322.0,6057.0,1645.0,5781.0,44123.0,33636.0,16752.0,16980.0,34913.0,30359.0,11980.0,25705.0,9968.0,19712.0,14873.0,5679.0,60293.0,40611.0,17133.0,8310.0,12664.0,43943.0,7749.0,8514.0,7284.0,22693.0,9940.0,18692.0,46494.0,70245.0,16266.0,17057.0,66832.0,3665.0,22741.0,4522.0,30992.0,98306.0,18938.0,31464.0,2612.0,33272.0,38475.0,16309.0,5968.0
2021-10-16,11790.0,13806.0,8997.0,31809.0,81783.0,31377.0,6074.0,1601.0,5657.0,42419.0,32144.0,16270.0,16850.0,34366.0,29605.0,11881.0,24790.0,9751.0,19592.0,14522.0,5686.0,60135.0,40383.0,16840.0,8046.0,12597.0,41729.0,7724.0,8274.0,7392.0,22210.0,9978.0,18534.0,47176.0,67860.0,16219.0,17056.0,67925.0,3683.0,21205.0,4518.0,29320.0,96306.0,18850.0,31303.0,2715.0,32627.0,38836.0,15914.0,6040.0
2021-10-17,11752.0,13435.0,8894.0,31440.0,81783.0,31432.0,6091.0,1557.0,5548.0,41523.0,30652.0,15788.0,16816.0,33819.0,28851.0,11782.0,24339.0,9534.0,19472.0,14301.0,5618.0,59977.0,40155.0,16489.0,7783.0,12530.0,40742.0,7699.0,8034.0,7500.0,21652.0,10016.0,18376.0,46929.0,66930.0,16172.0,17055.0,65457.0,3668.0,19985.0,4514.0,28519.0,94128.0,18762.0,31142.0,2835.0,32532.0,38073.0,15746.0,6112.0
2021-10-18,11714.0,12939.0,8841.0,31213.0,79549.0,31487.0,6107.0,1514.0,5478.0,39984.0,29158.0,15308.0,16998.0,33272.0,28096.0,11683.0,23703.0,9320.0,19352.0,13937.0,5796.0,59818.0,39925.0,16291.0,8114.0,12462.0,39893.0,7485.0,7795.0,7609.0,21173.0,10055.0,18220.0,47411.0,65528.0,16127.0,17055.0,63964.0,3631.0,19365.0,4511.0,27928.0,93423.0,18674.0,30981.0,2843.0,32004.0,37311.0,15589.0,6186.0
2021-10-19,11588.0,12346.0,8755.0,30847.0,79878.0,31190.0,6405.0,1482.0,5384.0,38860.0,27961.0,15074.0,16627.0,32285.0,27528.0,11587.0,22668.0,8881.0,20057.0,13831.0,5877.0,60315.0,38464.0,15560.0,7728.0,12529.0,38858.0,7257.0,8312.0,7590.0,20763.0,10033.0,19094.0,46537.0,63612.0,15926.0,16770.0,63844.0,3613.0,18655.0,4494.0,26412.0,90439.0,18753.0,28884.0,2907.0,31214.0,34455.0,15482.0,6050.0
2021-10-20,11542.0,12104.0,8545.0,30797.0,77562.0,31604.0,6412.0,1422.0,5249.0,37359.0,28736.0,14984.0,16809.0,31800.0,26845.0,11492.0,21739.0,8456.0,19878.0,13471.0,6000.0,58937.0,36427.0,15180.0,6616.0,12434.0,37737.0,7088.0,8252.0,7681.0,20017.0,9830.0,9382.0,45803.0,61890.0,15515.0,16551.0,62370.0,3563.0,18117.0,4559.0,25218.0,82887.0,18188.0,27777.0,2889.0,31059.0,34223.0,15096.0,5924.0
2021-10-21,11707.0,12615.0,8158.0,30763.0,77529.0,32220.0,6274.0,1376.0,5157.0,35501.0,24470.0,14670.0,16816.0,30575.0,26797.0,11333.0,20864.0,8408.0,19537.0,13142.0,5939.0,58552.0,36111.0,14727.0,6437.0,12117.0,36318.0,6962.0,7900.0,7693.0,19420.0,9939.0,9356.0,45303.0,59664.0,14844.0,16505.0,61549.0,3556.0,17171.0,4502.0,24405.0,78686.0,18723.0,26596.0,2916.0,31246.0,33607.0,14671.0,5898.0
2021-10-22,11717.0,12587.0,8041.0,31135.0,76912.0,32155.0,6218.0,1322.0,5035.0,35048.0,22732.0,14356.0,16614.0,30800.0,25237.0,11174.0,20427.0,8302.0,19167.0,12829.0,6061.0,57993.0,34600.0,14626.0,6480.0,11887.0,34302.0,6881.0,7075.0,7582.0,19257.0,9948.0,9433.0,43701.0,57091.0,13886.0,16413.0,60462.0,3430.0,16464.0,4488.0,23582.0,75195.0,18705.0,25813.0,2871.0,31406.0,32455.0,14206.0,5871.0
2021-10-23,10806.0,12346.0,7594.0,31921.0,76912.0,30194.0,5851.0,1213.0,4770.0,34154.0,20980.0,13470.0,16549.0,28835.0,23664.0,10608.0,19546.0,7815.0,18012.0,12480.0,5991.0,54721.0,33535.0,13856.0,6134.0,11333.0,32824.0,6745.0,6729.0,7370.0,18569.0,9342.0,8817.0,43626.0,57372.0,13066.0,15453.0,59425.0,3354.0,15523.0,4381.0,22549.0,73485.0,17614.0,24171.0,2889.0,31088.0,30538.0,13812.0,5594.0
2021-10-24,9895.0,12181.0,7373.0,31223.0,76912.0,28233.0,5484.0,1104.0,4755.0,33225.0,19228.0,12584.0,16585.0,26870.0,22091.0,10042.0,18828.0,7328.0,16857.0,11864.0,5914.0,51449.0,32470.0,14244.0,5785.0,10779.0,31828.0,6797.0,6383.0,7158.0,17923.0,8736.0,8201.0,43701.0,54513.0,12246.0,14493.0,58932.0,3264.0,14933.0,4274.0,21950.0,73306.0,16523.0,22529.0,2935.0,30914.0,28621.0,13383.0,5317.0
2021-10-25,10638.0,12276.0,7317.0,29621.0,59991.0,33157.0,6016.0,1286.0,4642.0,32611.0,20243.0,13748.0,16705.0,30045.0,24033.0,10952.0,18522.0,7716.0,19094.0,11567.0,6195.0,56745.0,34384.0,14233.0,5520.0,11639.0,31441.0,6842.0,8273.0,7596.0,17912.0,10451.0,9080.0,42273.0,53902.0,11422.0,15740.0,58485.0,3161.0,14389.0,4462.0,21738.0,72526.0,19068.0,24380.0,2856.0,31053.0,31215.0,13503.0,5946.0
2021-10-26,10936.0,18451.0,7086.0,28042.0,80463.0,33609.0,5898.0,1217.0,4584.0,31924.0,19656.0,13890.0,17078.0,30291.0,23841.0,9892.0,17660.0,7047.0,19402.0,11753.0,6271.0,56375.0,32981.0,12903.0,6471.0,12208.0,30648.0,6824.0,8033.0,6212.0,17743.0,10528.0,8832.0,41566.0,53253.0,12850.0,15896.0,58329.0,3146.0,13997.0,5072.0,20158.0,68936.0,19589.0,23651.0,2829.0,30896.0,30840.0,13464.0,5804.0
2021-10-27,10305.0,19395.0,6951.0,32022.0,80807.0,34533.0,5995.0,1240.0,4525.0,30829.0,19656.0,13861.0,16298.0,29391.0,23192.0,11268.0,16980.0,7266.0,19074.0,11371.0,6324.0,55655.0,32404.0,13911.0,6287.0,11847.0,29815.0,6867.0,8160.0,5668.0,17286.0,10777.0,8843.0,41547.0,51444.0,11668.0,16081.0,57495.0,3093.0,13753.0,4437.0,19149.0,64310.0,19812.0,22544.0,2680.0,29819.0,30214.0,13353.0,5853.0
2021-10-28,10138.0,18876.0,6687.0,32431.0,103779.0,35177.0,5530.0,1256.0,4343.0,29989.0,19076.0,12634.0,15236.0,29511.0,22643.0,10358.0,16278.0,6915.0,18869.0,11177.0,6259.0,56147.0,32173.0,13534.0,6219.0,11543.0,28747.0,6825.0,7459.0,5020.0,17613.0,11201.0,8822.0,41401.0,50491.0,12104.0,16057.0,56554.0,3015.0,13130.0,4408.0,18486.0,62526.0,20418.0,21833.0,2852.0,30328.0,29863.0,13040.0,5739.0
2021-10-29,9967.0,18530.0,6519.0,33723.0,104689.0,35622.0,5460.0,1264.0,4183.0,29116.0,18394.0,13801.0,14792.0,29747.0,22297.0,11364.0,15820.0,6597.0,18611.0,11020.0,6379.0,55388.0,32149.0,13594.0,6272.0,11178.0,27707.0,6823.0,8411.0,6470.0,17536.0,11454.0,8301.0,41282.0,49039.0,11664.0,16287.0,55335.0,2919.0,12713.0,4486.0,17516.0,61092.0,20735.0,21882.0,2881.0,30289.0,29795.0,12571.0,5789.0
2021-10-30,9276.0,18363.0,6421.0,34084.0,104689.0,33855.0,5078.0,1155.0,4076.0,28558.0,17289.0,13174.0,14390.0,27915.0,21023.0,10858.0,15400.0,6239.0,17615.0,10955.0,6365.0,52275.0,31199.0,13561.0,6016.0,10755.0,26948.0,6715.0,8259.0,5932.0,17314.0,10829.0,7836.0,40407.0,48751.0,10717.0,15201.0,55216.0,2885.0,12302.0,4369.0,16858.0,59541.0,19723.0,20149.0,2716.0,29650.0,27250.0,12286.0,5447.0
2021-10-31,8585.0,18256.0,6259.0,35038.0,104689.0,32088.0,4696.0,1046.0,4031.0,27657.0,16184.0,12547.0,14149.0,26083.0,19749.0,10352.0,15223.0,5881.0,16619.0,10720.0,6450.0,49162.0,30249.0,13654.0,5758.0,10332.0,26280.0,6910.0,8107.0,5394.0,17633.0,10204.0,7371.0,40052.0,48652.0,9770.0,14115.0,54509.0,2873.0,11858.0,4252.0,16651.0,59564.0,18711.0,18416.0,2754.0,29422.0,25829.0,12088.0,5105.0
2021-11-01,9416.0,18150.0,6254.0,35242.0,107276.0,37713.0,5145.0,1165.0,3935.0,27539.0,17310.0,14669.0,13860.0,30374.0,22446.0,11131.0,15193.0,7049.0,18928.0,10454.0,6540.0,56462.0,39732.0,13792.0,4973.0,11035.0,25931.0,6800.0,9559.0,7112.0,17687.0,12203.0,9080.0,39915.0,48303.0,10271.0,15584.0,54371.0,2844.0,11401.0,4535.0,16511.0,58505.0,20878.0,19745.0,2713.0,29245.0,29192.0,11897.0,5457.0
2021-11-02,9213.0,18046.0,6234.0,35704.0,107404.0,38126.0,4848.0,1196.0,3822.0,26734.0,16704.0,14626.0,13320.0,30685.0,22283.0,10071.0,14995.0,6714.0,18147.0,10393.0,6575.0,56709.0,41100.0,13928.0,4980.0,10846.0,25523.0,6871.0,9171.0,7116.0,17664.0,12361.0,9030.0,40360.0,48603.0,9376.0,15326.0,54134.0,2836.0,11185.0,4515.0,16179.0,56145.0,20785.0,19358.0,2730.0,29491.0,30614.0,11769.0,5422.0
2021-11-03,9075.0,18163.0,6108.0,35893.0,107852.0,38621.0,4855.0,1202.0,3811.0,26158.0,16230.0,14750.0,13015.0,29984.0,22310.0,11273.0,14805.0,6664.0,18142.0,10372.0,6649.0,59651.0,42195.0,13931.0,5375.0,10467.0,24948.0,6946.0,9281.0,7163.0,17856.0,12893.0,9161.0,40053.0,48532.0,9729.0,15134.0,54369.0,2862.0,10768.0,4569.0,15405.0,55130.0,21527.0,19073.0,2798.0,28727.0,30525.0,11606.0,5396.0
2021-11-04,8716.0,17308.0,6030.0,36950.0,109156.0,39373.0,4876.0,1234.0,3733.0,25775.0,16033.0,13531.0,12349.0,32105.0,22184.0,10327.0,14665.0,6361.0,18515.0,10103.0,6997.0,60230.0,43542.0,14001.0,5334.0,10281.0,24493.0,6953.0,9832.0,7256.0,17892.0,13373.0,9464.0,40532.0,48935.0,9256.0,14940.0,54533.0,2906.0,10601.0,4593.0,15038.0,53789.0,21454.0,18787.0,2962.0,27953.0,31266.0,11394.0,5278.0
2021-11-05,8738.0,16932.0,5965.0,37689.0,111075.0,39833.0,4743.0,1211.0,3613.0,24658.0,15637.0,15254.0,11672.0,32078.0,22610.0,11487.0,14664.0,6218.0,18828.0,10108.0,7150.0,62632.0,44762.0,14293.0,5459.0,9885.0,24067.0,7085.0,9832.0,7534.0,17571.0,13851.0,9486.0,41679.0,49205.0,9071.0,14611.0,55167.0,2985.0,10328.0,4687.0,14296.0,51827.0,21709.0,18424.0,3092.0,27306.0,32135.0,11261.0,5144.0
2021-11-06,8738.0,16794.0,5980.0,38137.0,111075.0,39833.0,4743.0,1211.0,3554.0,23949.0,15637.0,15254.0,11296.0,32078.0,22610.0,11487.0,14718.0,6218.0,18828.0,9989.0,7338.0,62632.0,44762.0,15060.0,5459.0,9885.0,23845.0,7085.0,9832.0,7534.0,17834.0,13851.0,9486.0,42066.0,48530.0,9071.0,14611.0,55257.0,3084.0,10275.0,4687.0,14068.0,50602.0,21709.0,18424.0,3105.0,27431.0,32135.0,11254.0,5144.0
2021-11-07,8738.0,16716.0,6000.0,39884.0,111075.0,39833.0,4743.0,1211.0,3549.0,23258.0,15637.0,15254.0,11054.0,32078.0,22610.0,11487.0,14500.0,6218.0,18828.0,9999.0,7446.0,62632.0,44762.0,14608.0,5459.0,9885.0,23619.0,7092.0,9832.0,7534.0,17973.0,13851.0,9486.0,43629.0,50353.0,9071.0,14611.0,55515.0,3112.0,10046.0,4687.0,13935.0,50198.0,21709.0,18424.0,3208.0,27296.0,32135.0,11650.0,5144.0
2021-11-08,8421.0,16792.0,5980.0,42383.0,129968.0,41140.0,4785.0,1171.0,3539.0,23006.0,12870.0,16441.0,10807.0,34297.0,23944.0,11349.0,14499.0,6150.0,19762.0,10042.0,7385.0,64129.0,46012.0,14964.0,5464.0,9369.0,23456.0,7038.0,10343.0,8876.0,17882.0,14874.0,9866.0,43968.0,51150.0,10553.0,14520.0,56344.0,3258.0,9816.0,4793.0,13896.0,49908.0,22045.0,18377.0,3304.0,26763.0,33220.0,11180.0,4907.0
2021-11-09,8053.0,9735.0,6092.0,45051.0,109350.0,41202.0,4840.0,1175.0,3500.0,22554.0,14608.0,15870.0,10231.0,34329.0,24503.0,11939.0,15097.0,6164.0,19833.0,9893.0,7665.0,64963.0,46655.0,16625.0,4154.0,9364.0,23326.0,7038.0,10703.0,9266.0,18173.0,15323.0,9937.0,45585.0,52295.0,8331.0,14117.0,56623.0,3363.0,9602.0,4946.0,14017.0,49168.0,21989.0,18153.0,3393.0,26608.0,34217.0,10725.0,4863.0
2021-11-10,7927.0,8871.0,6208.0,42546.0,108688.0,41654.0,5036.0,1169.0,3515.0,22764.0,13649.0,16738.0,9711.0,37360.0,25266.0,12359.0,15370.0,5889.0,20346.0,10006.0,7931.0,63708.0,50121.0,14158.0,4109.0,9126.0,23140.0,6996.0,11094.0,10028.0,18222.0,15702.0,9855.0,46249.0,53983.0,9330.0,13811.0,59381.0,3371.0,9407.0,5048.0,14719.0,48008.0,21452.0,18246.0,3431.0,27006.0,36017.0,10563.0,4786.0
2021-11-11,7135.0,8785.0,6364.0,43375.0,87180.0,41743.0,5133.0,1051.0,3519.0,22231.0,12127.0,16738.0,8838.0,34759.0,26125.0,12359.0,15571.0,5398.0,18762.0,10062.0,8051.0,58696.0,52554.0,16336.0,3766.0,8143.0,22983.0,6880.0,12091.0,10028.0,18080.0,14402.0,9169.0,48351.0,54787.0,8757.0,12699.0,60362.0,3526.0,9376.0,4736.0,14772.0,47356.0,19593.0,18066.0,3688.0,25528.0,37684.0,10645.0,4295.0
2021-11-12,7190.0,8947.0,6333.0,44131.0,80082.0,41499.0,5167.0,1131.0,3670.0,22102.0,13172.0,17432.0,8704.0,40062.0,30937.0,13148.0,15676.0,5883.0,21359.0,10060.0,8227.0,71765.0,54075.0,16959.0,4151.0,8547.0,22892.0,6859.0,11340.0,10109.0,18595.0,16869.0,10556.0,49172.0,56681.0,8940.0,13121.0,61411.0,3568.0,9288.0,4861.0,14882.0,44909.0,21625.0,17959.0,3931.0,25205.0,38764.0,10881.0,4557.0
2021-11-13,7190.0,8839.0,6459.0,45273.0,92078.0,41499.0,5167.0,1131.0,3583.0,22328.0,13172.0,17432.0,8597.0,40062.0,30937.0,13148.0,16265.0,5883.0,21359.0,10172.0,8256.0,71765.0,54075.0,17239.0,4151.0,8547.0,22665.0,6859.0,11340.0,10109.0,19003.0,16869.0,10556.0,51124.0,57949.0,8940.0,13121.0,78271.0,3774.0,9024.0,4861.0,14948.0,44502.0,21625.0,17959.0,4199.0,25055.0,38764.0,10534.0,4557.0
2021-11-14,7190.0,8834.0,6545.0,45519.0,92078.0,41499.0,5167.0,1131.0,3677.0,22445.0,13172.0,17432.0,8533.0,40062.0,30937.0,13148.0,16502.0,5883.0,21359.0,10355.0,8356.0,71765.0,54075.0,17475.0,4151.0,8547.0,23122.0,6760.0,11340.0,10109.0,19489.0,16869.0,10556.0,52526.0,59161.0,8940.0,13121.0,79909.0,3889.0,9044.0,4861.0,15052.0,44387.0,21625.0,17959.0,4201.0,24740.0,38764.0,10543.0,4557.0
2021-11-15,6737.0,8546.0,6559.0,46203.0,81137.0,41575.0,6514.0,1153.0,3752.0,22103.0,13195.0,17653.0,8210.0,42859.0,32962.0,13880.0,16628.0,5296.0,23897.0,10624.0,8636.0,84517.0,48903.0,17844.0,4464.0,8200.0,23312.0,6907.0,11709.0,10059.0,20030.0,17932.0,10116.0,53872.0,60627.0,9721.0,12482.0,80582.0,4061.0,9075.0,5203.0,15326.0,44555.0,22948.0,18027.0,4254.0,25072.0,41048.0,10531.0,4481.0
2021-11-16,6591.0,8562.0,6732.0,47093.0,81443.0,41917.0,6646.0,1166.0,3820.0,21974.0,13358.0,17461.0,7950.0,43482.0,34399.0,13880.0,17154.0,5520.0,24816.0,10844.0,9197.0,87981.0,52776.0,18228.0,4451.0,8093.0,23557.0,6884.0,11804.0,10496.0,20554.0,18281.0,10085.0,55536.0,62349.0,10438.0,12172.0,82698.0,4404.0,9099.0,5389.0,15376.0,44009.0,22936.0,19124.0,4270.0,24527.0,42323.0,10506.0,4424.0
2021-11-17,6361.0,7996.0,7014.0,48372.0,81837.0,43414.0,7093.0,1191.0,3919.0,22137.0,13346.0,18298.0,7356.0,46725.0,35834.0,14713.0,17806.0,5700.0,26340.0,10939.0,9578.0,90442.0,53279.0,19114.0,4281.0,7822.0,23936.0,6914.0,12091.0,10940.0,21204.0,18643.0,9968.0,57230.0,64228.0,9993.0,12027.0,84903.0,4619.0,9155.0,5351.0,15894.0,44086.0,22913.0,19525.0,4337.0,25026.0,44184.0,10627.0,4255.0
2021-11-18,6237.0,8006.0,7493.0,49004.0,79925.0,43867.0,7409.0,1181.0,4040.0,22159.0,13341.0,18298.0,7247.0,48102.0,37736.0,14713.0,18118.0,5538.0,28176.0,11218.0,9894.0,95766.0,54401.0,30324.0,4280.0,7760.0,24291.0,6810.0,12154.0,11316.0,22173.0,18819.0,9657.0,60090.0,66356.0,10387.0,11989.0,86378.0,4821.0,9185.0,5396.0,16431.0,45528.0,22435.0,19918.0,4355.0,24694.0,45184.0,10853.0,4143.0
2021-11-19,5895.0,8011.0,7668.0,50261.0,77240.0,44281.0,7949.0,1229.0,4236.0,22150.0,13613.0,19230.0,7100.0,50880.0,39159.0,15486.0,18827.0,5481.0,29253.0,11432.0,10106.0,98764.0,56195.0,30758.0,4192.0,7561.0,24902.0,6694.0,13285.0,11489.0,23027.0,19195.0,9470.0,62225.0,68437.0,10794.0,11925.0,88852.0,5086.0,9269.0,5380.0,17087.0,46476.0,22325.0,20171.0,4462.0,24574.0,46068.0,11345.0,4000.0
